addy,lon,lat
"211 E Logan St, Caldwell, ID",-116.6967272,43.655454
"1307 N 25th St, Boise, ID",-116.2201554,43.63235
"2814 S Indiana Ave, Caldwell, ID",-116.6740039,43.6449356
"194 W White Wy, Kuna, ID",-116.414191,43.5017855
"4119 Lenity Living Ave, Caldwell, ID",-116.6786914,43.632912
"1013 S Johns Ave, Emmett, ID",-116.4930641,43.8661542
"2584 E Magic View Dr, Meridian, ID",-116.3620753,43.6003468
"108 W Owyhee Ave, Homedale, ID",-116.9369605,43.6190108
"815 N Eagle RD, Eagle, ID",-116.35474,43.703871
"401 N 8th St, Parma, ID",-116.9375483,43.7849363
"3529 E Lake Forest Dr, Boise, ID",-116.1405078,43.5486282
"77 N Fisher Park Wy, Eagle, ID",-116.396845,43.696499
"10121 W Overland RD, Boise, ID",-116.3085069,43.5892882
"3165 N Meridian RD, Meridian, ID",-116.394317,43.6330569
"520 S Eagle RD, Meridian, ID",-116.3526855,43.5995843
"1355 S Edgewater Circle, Nampa, ID",-116.5800239,43.5551852
"6300 N Roe St, Garden City, ID",-116.2884423,43.6780495
"1079 S Ancona Ave Ste 110, Eagle, ID",-116.3298431,43.68590349999999
"411 E 12th St, Emmett, ID",-116.4948162,43.8642713
"2158 W Everest Ln, Meridian, ID",-116.4207434,43.6624038
"3199 W Belltower Dr, Meridian, ID",-116.4330719,43.6414581
"760 W Main St, Middleton, ID",-116.6339093,43.7068301
"5023 E Victory RD, Nampa, ID",-116.5084929,43.5756881
"1225 E 6th St, Weiser, ID",-116.960083,44.2531086
"917 E Ustick RD, Caldwell, ID",-116.6871479,43.6340466
"3266 E Barber Valley Dr, Boise, ID",-116.1442605,43.5758698
"6280 N Fox Run Wy, Meridian, ID",-116.402139,43.6616498
"2105 12th Avenue RD, Nampa, ID",-116.5760622,43.5483208
"381 S Middleton RD Ste B, Middleton, ID",-116.6175132,43.7034972
"124 5th St Ste A, Wilder, ID",-116.9113943,43.6750434
"3115 Lion Ln, Holladay, UT",-111.8040946,40.6322908
"5169 S Cottonwood St Ste 520, Murray, UT",-111.8916931,40.6590621
"5121 S Cottonwood St, Salt Lake City, UT",-111.8919973,40.6592711
"229 S State PO Box 9, Fairview, UT",-111.4389772,39.6246835
"533 W State St Ste G-201, Pleasant Grove, UT",-111.7486693,40.3621847
"7069 S Highland Dr Ste 200, Cottonwood Heights, UT",-111.8333191,40.6229757
"3590 W 9000 S Ste 325, West Jordan, UT",-111.9758808,40.5879391
"1145 S 800 E Ste 111, Orem, UT",-111.6752865,40.2761173
"2975 W Executive Pkwy Ste 189, Lehi, UT",-111.8970302,40.4276416
"1750 Wymount Terrace, Provo, UT",-111.6423898,40.2576891
"1551 Renaissance Towne Dr Ste 540, Bountiful, UT",-111.887493,40.8740333
"3773 W 12600 S Ste 302, Riverton, UT",-111.9800669,40.5206495
"1770 E Fort Union Blvd Ste 101, Cottonwood Heights, UT",-111.8418038,40.624638
"4505 S Wasatch Blvd Ste 320, Salt Lake City, UT",-111.8015952,40.6733053
"2303 N Coral Canyon Blvd Ste 202, Washington, UT",-113.447152,37.1622157
"11333 S 1000 E Ste 102, Sandy, UT",-111.8622095,40.5461603
"3585 N University Ave Ste 150, Provo, UT",-111.6589499,40.2810158
"1375 E 800 N Ste 102, Orem, UT",-111.663251,40.31260049999999
"313 W 200 S, Parowan, UT",-112.8343145,37.838552
"1777 E Clark St Ste 310, Pocatello, ID",-112.4322838,42.8746315
"12391 S 4000 W Ste 100B, Riverton, UT",-111.9853185,40.5261288
"2746 E 850 N Ste B, St. George, UT",-113.5277345,37.1224125
"600 Medical Center Dr, St. George, UT",-113.5509945,37.0980594
"480 Rigby Lake Dr, Rigby, ID",-111.903974,43.69604289999999
"2720 Homestead Rd Ste 50/60, Park City, UT",-111.5685881,40.7553754
"1600 Snow Creek Dr, Park City, UT",-111.5097882,40.6625486
"1251 N Northfield Rd Ste 215, Cedar City, UT",-113.0684362,37.7082861
"415 E Center St, Panguitch, UT",-112.4275865,37.8231239
"352 S Medical Center Dr, St. George, UT",-113.55038,37.0957049
"871 S Orem Blvd, Orem, UT",-111.6900607,40.2811481
"11649 S 4000 W Ste 200, South Jordan, UT",-111.9851711,40.539415
"9850 W St Lukes Dr Ste 180, Nampa, ID",-116.5903087,43.6173907
"1122 Center Dr Ste D-350, Park City, UT",-111.5386862,40.7196777
"150 N Main St Ste 105, Heber City, UT",-111.4130121,40.50972120000001
"5169 S Cottonwood St Bldg 2 Ste 410, Murray, UT",-111.8916931,40.6590621
"2550 Addison Ave E Ste F, Twin Falls, ID",-114.4317798,42.5622894
"65 E 100 N, Gunnison, UT",-111.8164679,39.1570645
"395 W Cougar Blvd Ste 104, Provo, UT",-111.6645277,40.2495582
"2301 Santa Clara Dr Ste D, Santa Clara, UT",-113.6388331,37.1263685
"5334 S Woodrow St, Murray, UT",-111.8946203,40.654747
"370 E South Temple Ste 325, Salt Lake City, UT",-111.8800359,40.7689354
"1685 Towne Center Dr, South Jordan, UT",-111.9383226,40.5582473
"1480 S Orchard Dr Ste 102, Bountiful, UT",-111.9023284,40.8443518
"800 N 100 E, Spanish Fork, UT",-111.6531675,40.1198844
"1173 S 250 W  Bldg 1 Ste 208, St. George, UT",-113.5881267,37.0883211
"1760 N Main Ste 105, Cedar City, UT",-113.061414,37.7089682
"822 E Main St Ste 16, Grantsville, UT",-112.4251138,40.5991663
"37 S 2ND E  SUITE, Rexburg, ID",-111.7776558,43.825055
"420 E 4th N, Rexburg, ID",-111.7718165,43.8336339
"3590 Harrison Blvd Ste 2, Ogden, UT",-111.9482003,41.1980413
"5169 Cottonwood St Ste 420, Murray, UT",-111.8915775,40.65868529999999
"500 S 11th St Ste 303, Pocatello, ID",-112.4327647,42.866877
"1206 W South Jordan Pkwy  Ste D, South Jordan, UT",-111.924941,40.562066
"747 S Paradise Canyon Rd, Cedar City, UT",-113.0653745,37.6638027
"6268 S 900 E Ste 100, Salt Lake City, UT",-111.8663717,40.6376424
"1301 E 17th St Ste 4, Idaho Falls, ID",-112.0081907,43.4827885
"1600 John Adams Pkwy Ste 102, Idaho Falls, ID",-112.0020386,43.49283519999999
"877 E 12300 S Ste 201, Draper, UT",-111.8670079,40.5271992
"6575 S Redwood Rd Ste 350, Salt Lake City, UT",-111.9382062,40.6319559
"1055 N 500 W Ste 205, Provo, UT",-111.6682333,40.2485191
"9853 S 700 E, Sandy, UT",-111.8718155,40.5723508
"9233 Redwood Rd, West Jordan, UT",-111.9382217,40.5834348
"4019 W 12600 S Ste 100, Riverton, UT",-111.9866734,40.5218044
"1149 S 450 W Ste 106, Brigham City, UT",-112.0265797,41.4706644
"1098 E Riverdside Dr, St. George, UT",-113.5595044,37.0883937
"5801 Fashion Blvd  Ste 250, Salt Lake City, UT",-111.8818507,40.6450105
"11724 S State St Ste 201, Draper, UT",-111.8920133,40.5385451
"4252 S Highland Dr, Salt Lake City, UT",-111.8431646,40.67893919999999
"777 Hospital Way MOB E Ste 202, Pocatello, ID",-112.4211813,42.8739657
"502 Tyhee St, American Falls, ID",-112.8526261,42.7845915
"50 S Main, Aberdeen, ID",-112.8390984,42.9435321
"52 S 850 W Ste 202, Hurricane, UT",-113.3051817,37.1755019
"859 S Yellowstone Hwy Ste 3302, Rexburg, ID",-111.8049594,43.8068281
"476 W Williams Way, Moab, UT",-109.560678,38.5743382
"2225 E Solitude CT, Boise, ID",-116.1654364,43.6073178
"1072 N Liberty St Ste 200, Boise, ID",-116.2591068,43.6142477
"30 Madison Professional Park, Rexburg, ID",-111.7735579,43.82297459999999
"523 Sunland Dr Ste C, St. George, UT",-113.5720987,37.0871083
"478 W 800 N Bldg B, Orem, UT",-111.7083975,40.312861
"3006 S Marylnd Pkwy Ste 690, Las Vegas, NV",-115.1353282,36.135452
"2480 Professional Ct, Las Vegas, NV",-115.2544474,36.2052204
"352 S 200 W Ste 2, Farmington, UT",-111.8925943,40.9749122
"1320 N 600 E Ste 4, Logan, UT",-111.8185473,41.75569309999999
"425 E Tabernacle, St. George, UT",-113.5743149,37.1083908
"1245 Capitol St Ste 122N, Ogden, UT",-111.9469859,41.2211689
"668 N Garden, Tooele, UT",-112.2962888,40.543737900000004
"852 E Fort Union Blvd, Midvale, UT",-111.8675535,40.6215918
"201 W Layton Parkway Ste 2A, Layton, UT",-111.9686674,41.0523124
"2200 E 4500 S Ste 240, Salt Lake City, UT",-111.8276541,40.6737329
"399 N Aria Blvd, Wendover, UT",-114.0428309,40.7421607
"50 N Medical Dr Clinic E10, Salt Lake City, UT",-111.8376281,40.7720332
"309 S Main St, Ephraim, UT",-111.5867483,39.3541332
"20 W Main St Ct Ste 100, Alpine, UT",-111.7782548,40.4491192
"826 S 3000 Ste 1, St. George, UT",-113.5232615,37.0941844
"1955 S 1300 E Ste 6, Salt Lake City, UT",-111.853365,40.727658
"5419 S Rewood Rd Ste 2, Taylorsville, UT",-111.9383981,40.65264920000001
"485 S Main St Ste 302, Springville, UT",-111.6101601,40.1599019
"238 E State St Ste 2, Pleasant Grove, UT",-111.7921793,40.3750836
"93 S Main St, Manti, UT",-111.636716,39.2642677
"835 N 700 E, Provo, UT",-111.643582,40.2255002
"12226 S 1000 E Ste 7, Draper, UT",-111.8625861,40.52787540000001
"112 E 12450 S Ste 101, Draper, UT",-111.8876819,40.5246046
"4370 S Redwood Rd, Salt Lake City, UT",-111.9395336,40.675632
"1400 Foothill Dr Ste 122, Salt Lake City, UT",-111.8272582,40.7390814
"104 W 200 S, Brigham City, UT",-112.0177685,41.5063497
"8846 S Redwood Rd Ste N102, West Jordan, UT",-111.9401229,40.5902681
"4066 S 4000 W, West Valley, UT",-111.9870887,40.68295579999999
"10450 S State Ste 1210, Sandy, UT",-111.8938276,40.5617603
"535 E 500 S Ste 3, Bountiful, UT",-111.8697761,40.8846934
"1638 W 6235 S, Taylorsville, UT",-111.9367565,40.6385427
"4046 S Highland Dr Ste 113, Salt Lake City, UT",-111.8443578,40.6836742
"3693 W 13400 S Ste B, Riverton, UT",-111.9790307,40.5074204
"3397 N 1200 E Ste 102, Lehi, UT",-111.8309023,40.4301809
"928 E 100 S Ste B, Salt Lake City, UT",-111.8643276,40.7669301
"754 S Main St Ste 1, St. George, UT",-113.5684164,37.0965278
"170 S Interstate Plaza Ste 150, Lehi, UT",-111.8316091,40.38701349999999
"1240 E Highway 193 Ste G1, Layton, UT",-111.9433529,41.1010232
"528 E University Pkwy, Orem, UT",-111.6825168,40.2728053
"1352 Eagle Mtn Blvd Unit E, Eagle Mountain, UT",-112.0184341,40.3074075
"360 E Main St, Rexburg, ID",-111.7733545,43.82576479999999
"901 N Curtis Rd Ste 304, Boise, ID",-116.2548545,43.6126099
"360 E Montvue Dr, Meridian, ID",-116.3513887,43.60163980000001
"1818 S 10th Ave, Caldwell, ID",-116.6934554,43.65388249999999
"360 E Montvue Dr Ste 100, Meridian, ID",-116.3514478,43.6015988
"3473 W South Jordan Pkwy Ste 3, South Jordan, UT",-111.9724454,40.5619382
"5770 S 250 E Ste 125, Murray, UT",-111.8862767,40.6447219
"24 W Sergeant Court Dr Ste 204, Saratoga Springs, UT",-111.9179305,40.39280189999999
"1245 Capitol St Ste 121 N, Ogden, UT",-111.9469859,41.2211689
"275 W 200 N Ste 175, Lindon, UT",-111.7220203,40.3413988
"4775 W Day Break Parkway Ste 103, South Jordan, UT",-112.0048686,40.545898
"195 W Telegraph St, Washington, UT",-113.5128938,37.1300636
"875 S Riveredge Rd, Washington, UT",-113.4973753,37.1185962
"195 E Gentile St Ste 12, Layton, UT",-111.9620407,41.0606844
"118 E Thrive Dr Ste 200, Saratoga Springs, UT",-111.9136328,40.3740691
"1505 WIGWAM PKWY STE 330, Henderson, NV",-115.0487998,36.0333743
"395 W Cougar Blvd Ste 604, Provo, UT",-111.6654165,40.2486826
"168 N 1950 W Ste 201, Salt Lake City, UT",-111.9467531,40.7732929
"150 E 200 N, Richfield, UT",-112.0820664,38.7707037
"4402 E Flamingo Ave, Nampa, ID",-116.5175572,43.598305
"1286 E 1500 N, Terreton, ID",-112.4377151,43.84104139999999
"4403 Harrison Blvd Ste 3600, Ogden, UT",-111.9536786,41.18337
"6850 N Durango Dr Ste 406, Las Vegas, NV",-115.2853328,36.2858727
"2545 S Bruce St Suite 200, Las Vegas, NV",-115.1262659,36.1432447
"370 E South Temple Ste 220, Salt Lake City, UT",-111.8803034,40.7690371
"10 Diagonal Ste 104, St. George, UT",-113.5684164,37.0965278
"3700 E Campus Dr Ste 200 A, Eagle Mountain, UT",-111.9726031,40.3791439
"5121 S Cottonwood St Ste 100, Salt Lake City, UT",-111.8919941,40.6592711
"706 N College Rd Ste D, Twin Falls, ID",-114.4645378,42.5843645
"4651 W 13400 S Ste 100, Riverton, UT",-112.001925,40.50729400000001
"14572 S 790 W Ste 201 B, Bluffdale, UT",-111.9137764,40.4865628
"2353 Coronado St, Idaho Falls, ID",-111.987089,43.472915
"5320 S Rainbow Blvd, Las Vegas, NV",-115.2421295,36.09176739999999
"5320 S Rainbow Blvd Ste 250, Las Vegas, NV",-115.2412216,36.091368
"5121 Cottonwood St LL2, Murray, UT",-111.8918515,40.6594122
"81 N Mario Capacchi Dr, Salt Lake City, UT",-111.8408036,40.7708896
"736 S 2000 W Ste 1, Syracuse, UT",-112.0654213,41.1029524
"718 E Main, Tremonton, UT",-112.1552703,41.7117312
"1802 N State, Orem, UT",-111.71018,40.3302193
"295 Chipeta Way, Salt Lake City, UT",-111.8257421,40.7645315
"7455 South Union Park Ave Ste C, Midvale, UT",-111.8583497,40.6161143
"7370 S Creek Rd Ste 104, Sandy, UT",-111.8569682,40.6171142
"186 N 100 E Ste B, Kaysville, UT",-111.9359007,41.0378287
"10654 S River Heights Dr Ste 330, South Jordan, UT",-111.973687,40.5573875
"4465 S 900 E Ste 175, Salt Lake City, UT",-111.8651005,40.67562
"754 S Main Ste 1, St. George, UT",-113.5684164,37.0965278
"10 Diagonal Ste 201, St. George, UT",-113.5684164,37.0965278
"581 W 2600 S, Bountiful, UT",-111.8942915,40.8609044
"1442 E 820 N, Orem, UT",-111.6614264,40.31234389999999
"198 S 1100 E, American Fork, UT",-111.7697105,40.3726885
"1770 E Fort Union Blvd Ste 200, Salt Lake City, UT",-111.8418038,40.624638
"209 W 200 N 71-2, Roosevelt, UT",-109.9954867,40.3018678
"7321 S State St Ste F, Midvale, UT",-111.8906299,40.6182152
"88 E State Street, Farmington, UT",-111.8857834,40.98031080000001
"1883 W Royal Hunt Dr Ste 100, Cedar City, UT",-113.0618931,37.67747689999999
"2317 N Hillfield Rd Ste 105, Layton, UT",-111.9739218,41.0938634
"291 N 300 E Ste B, American Fork, UT",-111.7910526,40.3825941
"3920 S 1100 E Ste 330, Salt Lake City, UT",-111.8602221,40.6866744
"10220 S 1300 E, Sandy, UT",-111.8536447,40.5658214
"460 S 200 W, Bountiful, UT",-111.8860703,40.8847621
"2035 E 17th St, Idaho Falls, ID",-111.9930532,43.4825955
"2711 N Hwy 89 Ste 100, Ogden, UT",-112.0073259,41.3083028
"130 S 300 W, Bicknell, UT",-111.5497879,38.3385584
"5525 S 900 E Ste 310, Salt Lake City, UT",-111.864286,40.651214
"5770 S 250E Ste 300, Murray, UT",-111.8860163,40.6447321
"165 N Unviersity Ave, Farmington, UT",-111.9106092,40.9836783
"2441 W Horizon Ridge Pkwy, Henderson, NV",-115.0937207,36.0054263
"4531 W Partidgehill Ln Ste F-110, Riverton, UT",-111.9989188,40.5085684
"4888 S Highland Dr, Holladay, UT",-111.8386465,40.66270919999999
"5171 Cottonwood St  Ste 210, Murray, UT",-111.8915297,40.6581219
"98 N 100 E Ste 103, American Fork, UT",-111.7959126,40.37896689999999
"52 S 850 W Ste 201, Hurricane, UT",-113.3051922,37.1755242
"3024 W 300 N  Ste C, West Point, UT",-112.0840413,41.118368
"1345 E 3900 S Ste 202, Salt Lake City, UT",-111.8529226,40.6872785
"394 E 100 S, Moroni, UT",-111.5760119,39.5231495
"34 E 400 S, Ephraim, UT",-111.5863524,39.3519864
"2860 W 4700 S Ste A, West Valley City, UT",-111.9612325,40.6687955
"2112 N Hillfield Rd Ste 1, Layton, UT",-111.9729213,41.0907561
"1909 W 4700 S, Salt Lake City, UT",-111.9429477,40.6666463
"520 S Eagle Rs Ste 1241, Meridian, ID",-116.3915131,43.6121087
"100 E Warm Springs Ave Ste B, Boise, ID",-116.1944334,43.6118967
"444 E Tabernacle Ste 2, St. George, UT",-113.5736861,37.1078329
"1067 Eastland Dr, Twin Falls, ID",-114.4410945,42.5619661
"1100 Canyon View Dr, Santa Clara, UT",-113.6378073,37.1276724
"380 E Main St Ste E, Lehi, UT",-111.8431191,40.3876064
"237 N Bluff Ste A, St. George, UT",-113.5952123,37.1119686
"6065 S Fashion Blvd Ste 275, Murray, UT",-111.8821615,40.6394707
"2651 W 10400 S Ste 202, South Jordan, UT",-111.9564517,40.5619419
"4252 S Highland Dr Ste 100, Salt Lake City, UT",-111.8431362,40.6791235
"2476 N University Pkwy Ste 103, Provo, UT",-111.6700578,40.2664177
"1618 S Millenium Wy Ste 100, Meridian, ID",-116.3671553,43.5897088
"4574 N Ten Mile RD Ste 120, Meridian, ID",-116.4329176,43.6464097
"5171 S Cottonwood St Ste 610, Murray, UT",-111.8915297,40.6581219
"1508 E Skyline Dr Ste 400, Ogden, UT",-111.940625,41.151794
"617 E Riverside Drive Ste 201, St. George, UT",-113.5703299,37.087653
"550 W 465 N Ste 501, Providence, UT",-111.831602,41.716409
"7138 Highland Dr Ste 218, Salt Lake City, UT",-111.8353395,40.62164569999999
"1011 Catherine St, Salt Lake City, UT",-111.9331157,40.7913651
"1107 S Hwy 198 PO Box 406, Payson, UT",-111.6866099,40.0494953
"89 W 900 N, Spanish Fork, UT",-111.6562108,40.1211907
"430 N 400 W, Salt Lake City, UT",-111.9017828,40.7789063
"176 Falls Ave Ste 200, Twin Falls, ID",-114.47798,42.5776124
"1263 Bennett Ave, Burley, ID",-113.780006,42.5369345
"1055 N 500 W Bldg C Ste 111, Provo, UT",-111.6683452,40.2486431
"100 N Mario Capecchi  Dr., Salt Lake City, UT",-111.8389786,40.7717633
"450 S 900 E Ste 175, Salt Lake City, UT",-111.8657223,40.7592008
"2775 Channing Way, Idaho Falls, ID",-111.990064,43.472777
"365 W 50 N  Ste W8, Vernal, UT",-109.535116,40.456333
"8630 W CHEYENNE AVE, Las Vegas, NV",-115.2812118,36.2194513
"100 E Idaho St Ste 304, Boise, ID",-116.1936026,43.6121311
"368 E Riverside Dr Ste 2A, St. George, UT",-113.5745134,37.0822115
"597 S Pleasant Grove Blvd Ste 12, Pleasant Grove, UT",-111.7624825,40.3563684
"2860 Channing Way Ste 115, Idaho Falls, ID",-111.9928043,43.4708221
"90 W Main St, Castle Dale, UT",-111.0211714,39.2124112
"285 E 400 S, Springville, UT",-111.6055374,40.1614282
"5990 Fashion Point Dr Ste 2, South Ogden, UT",-111.9366458,41.1543236
"2025 S 1300 E Ste 3, Salt Lake City, UT",-111.8536038,40.7264728
"484 N Main St, Clearfield, UT",-112.0257261,41.1207125
"2685 N 1000 W Ste 101, Pleasant View, UT",-112.0037248,41.306389
"164 E 5900 S Ste A104, Murray, UT",-111.88759,40.6424399
"2364 W 12600 S Ste F, Riverton, UT",-111.9512244,40.5227708
"4575 S 5600 W, West Valley City, UT",-112.0241164,40.6708442
"36 S 1100 E Ste A, American Fork, UT",-111.76965,40.375948
"6973 S 4800 W Ste D, West Jordan, UT",-112.0049038,40.6246316
"1291 W 12600 S Ste 104, Riverton, UT",-111.9286789,40.5225872
"183 S 500 E, American Fork, UT",-111.7848951,40.3731151
"700 Shadow Ln Ste 370, Las Vegas, NV",-115.1334509,36.1332184
"1525 E 6000 S Ste A, South Ogden, UT",-111.9404186,41.1535332
"3225 Gordon Ave Ste 1, Layton, UT",-112.0267809,41.0740673
"1251 N Northfield Rd Ste 310, Cedar City, UT",-113.0684362,37.7082861
"1828 S Millennium Way Ste 300, Meridian, ID",-116.3670974,43.5881744
"795 E Winchester St, Murray, UT",-111.8694875,40.63226510000001
"717 Redwood Rd Ste 105, Saratoga Springs, UT",-111.9170755,40.3746756
"4110 Highland Dr Ste 100B, Salt Lake City, UT",-111.8440496,40.6825057
"2072 N Main St Ste 205, Logan, UT",-111.8336198,41.7702915
"380 W 100 N Ste A, Monticello, UT",-109.349694,37.874512
"5555 Old Airport Rd, Moab, UT",-109.4514241,38.4884466
"735 S 200 W Ste 3, Blanding, UT",-109.4808973,37.6149678
"1802 N State st, Orem, UT",-111.71018,40.3302193
"5677 S 1475 E Ste 2A, South Ogden, UT",-111.9428872,41.1601974
"209 N State Ste A, Morgan, UT",-111.6797667,41.0396103
"7110 Highland Dr, Salt Lake City, UT",-111.839287,40.66590009999999
"722 W Shepard Ln Ste 102, Farmington, UT",-111.9031516,41.0010336
"5171 S Cottonwood St Ste 305, Salt Lake City, UT",-111.8915297,40.6581219
"324 10th ave ste 100, Salt Lake City, UT",-111.8800197,40.7800713
"9280 W SUNSET RD STE 236, LAS VEGAS, NV",-115.2947321,36.071835
"9280 W Sunset Rd Ste 236, Las Vegas, NV",-115.2947321,36.071835
"1248 E 90 N Ste 103, American Fork, UT",-111.7653092,40.3778327
"2965 W 3500 S, Salt Lake City, UT",-111.9637482,40.6964632
"942 Chambers St Ste 11, South Ogden, UT",-111.955493,41.1660709
"210 W 300 N 75-3, Roosevelt, UT",-109.994485,40.304177
"3231 N 2230 E, Lehi, UT",-111.8627145,40.364755
"98 N 1100 Ste 103, American Fork, UT",-111.7672469,40.3790481
"310 N 850 E Ste A, Lehi, UT",-111.8361368,40.391571
"2779 W 4000 S Ste 101, Roy, UT",-112.0467201,41.190446
"404 N 2nd Ave, Rexburg, ID",-111.7774183,43.834653
"3425 Merlin Dr, Idaho Falls, ID",-111.9997428,43.4671312
"3006 S MARYLAND PKWY STE 690, Las Vegas, NV",-115.1353282,36.135452
"3131 LA CANADA ST # 230, Las Vegas, NV",-115.1332383,36.1323404
"1156 S Bentley Blvd Ste 2B, Cedar City, UT",-113.0846718,37.6576108
"520 E 770 N, Orem, UT",-111.6833951,40.3108913
"826 N 100 E Ste 3, Spanish Fork, UT",-111.6523084,40.1203267
"1788 N State St, Orem, UT",-111.7100423,40.3298076
"672 W 400 S Ste 201, Springville, UT",-111.6226142,40.1616154
"2950 Church St Ste 101, Layton, UT",-111.9372979,41.1025315
"1526 Ute Blvd Ste 106, Park City, UT",-111.5413338,40.7251406
"721 E 12200 S, Draper, UT",-111.8707853,40.5290904
"999 E Murray-Holladay Rd Ste 203, Salt Lake City, UT",-111.8626926,40.6662848
"375 N Main St Ste 101, Kaysville, UT",-111.9447733,41.0408765
"4252 S Highland Dr Ste 103, Salt Lake City, UT",-111.843159,40.6790011
"2240 Murray Holladay Rd, Holladay, UT",-111.8265145,40.667374
"325 N 600 E, Richfield, UT",-112.0744876,38.772509
"1175 E 50 S Ste 211, American Fork, UT",-111.7673192,40.3762658
"11075 S State St Bldg 16, Sandy, UT",-111.8895506,40.5507173
"425 E 1200 S Ste L4, Heber City, UT",-111.4062094,40.4930141
"503 E 770 N, Orem, UT",-111.6837567,40.31115399999999
"163 N 400 W Ste A1, Orem, UT",-111.7058925,40.29991
"5688 W 7800 S Ste 104, West Jordan, UT",-112.0258981,40.6097942
"143 E 200 S, Springville, UT",-111.6082912,40.164241
"2715 N Highway 89, Pleasant View, UT",-112.007908,41.3078511
"990 Medical Dr, Brigham City, UT",-112.0252608,41.4901072
"5825 Harrison Blvd, Ogden, UT",-111.9413501,41.1572444
"4403 Harrison Blvd Ste 2635, Ogden, UT",-111.9536786,41.18337
"4430 Cassia St, Boise, ID",-116.237212,43.5972073
